Incident ID,State,City Or County,Address,# Killed,# Injured,Full_Address,Latitude,Longitude,Date,Year
1411598,Illinois,Chicago,300  East Chicago Ave,0,4,"300  East Chicago Ave, Chicago Illinois",41.8963583,-87.61971008254562,June 1, 2019
1411408,Virginia,Portsmouth,1100  Mt Vernon Ave,1,3,"1100  Mt Vernon Ave, Portsmouth Virginia",36.8363664,-76.3359843,June 1, 2019
1412243,Illinois,Chicago,5600  West Madison St,0,4,"5600  West Madison St, Chicago Illinois",41.8805897,-87.76571860764109,June 1, 2019
1411963,Georgia,Atlanta,12 Broad Street,0,5,"12 Broad Street, Atlanta Georgia",33.7546729,-84.3914043,June 1, 2019
1410442,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,"2405 Courthouse Drive, Virginia Beach Virginia",36.7509517,-76.05747685,May 31, 2019
1411661,California,West Covina,306 N Hollow Ave,1,3,"306 N Hollow Ave, West Covina California",34.07518857142857,-117.93646820408162,May 31, 2019
1410329,Illinois,Robbins,14000  Grace Ave,0,5,"14000  Grace Ave, Robbins Illinois",41.638272,-87.706032,May 30, 2019
1408289,Texas,Cleveland,26311 TX-321,3,2,"26311 TX-321, Cleveland Texas",30.3428716,-95.089437,May 29, 2019
1409255,Louisiana,Reserve,300  Homewood Place,1,3,"300  Homewood Place, Reserve Louisiana",29.901432,-90.132499,May 29, 2019
1407941,Missouri,Saint Louis,5900  Goodfellow Blvd,2,2,"5900  Goodfellow Blvd, Saint Louis Missouri",38.713505,-90.254577,May 27, 2019
1406330,District of Columbia,Washington,1200  Sumner Rd SE,0,5,"1200  Sumner Rd SE, Washington District of Columbia",38.8610111,-76.9973132,May 27, 2019
1405445,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,"3509 Wheeler Rd SE, Washington District of Columbia",38.8391879,-76.9939661,May 26, 2019
1406070,California,Stockton,600  E Oak St,1,3,"600  E Oak St, Stockton California",37.959742,-121.284725,May 26, 2019
1404417,New Jersey,Trenton,225 Brunswick Ave,0,9,"225 Brunswick Ave, Trenton New Jersey",40.228188,-74.7613154,May 25, 2019
1404580,Michigan,Detroit,3400  Devonshire,3,2,"3400  Devonshire, Detroit Michigan",42.390306,-82.934373,May 25, 2019
1405317,Maryland,Baltimore,500  N Belnord Ave,0,4,"500  N Belnord Ave, Baltimore Maryland",39.2971774,-76.5788139657672,May 25, 2019
1400095,Oklahoma,Tulsa,8118 E 16th St,2,2,"8118 E 16th St, Tulsa Oklahoma",36.13882750251256,-95.88627592964824,May 20, 2019
1400146,Louisiana,Alexandria,1900  Bacon Street,1,4,"1900  Bacon Street, Alexandria Louisiana",31.286469,-92.455848,May 20, 2019
1400561,Ohio,Columbus,2424 Sullivant Ave,0,4,"2424 Sullivant Ave, Columbus Ohio",39.945496,-83.06337676923077,May 20, 2019
1399820,Oregon,Portland,226 SE Madison St,0,5,"226 SE Madison St, Portland Oregon",45.51285467346938,-122.66342134693878,May 19, 2019
1398553,Alabama,Atmore,100 Martin Luther King Avenue,1,8,"100 Martin Luther King Avenue, Atmore Alabama",31.030228,-87.479607,May 18, 2019
1398538,Indiana,Muncie,2410 W. Euclid Ave,1,6,"2410 W. Euclid Ave, Muncie Indiana",40.207164310860506,-85.41425244545269,May 18, 2019
1398593,California,Long Beach,1616 West Pacific Coast Highway,1,4,"1616 West Pacific Coast Highway, Long Beach California",33.7573294,-118.1095781,May 18, 2019
1398584,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,"70 Kirkwood Ct SW, Cedar Rapids Iowa",41.921432,-91.65560066666666,May 18, 2019
1400934,Nebraska,Omaha,2825 Y St,0,4,"2825 Y St, Omaha Nebraska",41.19736645,-95.95533831834864,May 18, 2019
1399346,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,"4252 Cody Drive, Winston Salem (Winston-salem) North Carolina",36.15021566666667,-80.25097179166667,May 18, 2019
1398876,California,Sacramento,7326 Stockton Blvd,1,3,"7326 Stockton Blvd, Sacramento California",38.4752525,-121.4194754,May 17, 2019
1397521,Ohio,Cleveland,9500 Cardwell Ave,0,4,"9500 Cardwell Ave, Cleveland Ohio",41.43490942068966,-81.61731299310345,May 16, 2019
1396491,Louisiana,Saint Rose,100  St. Rose Ave,0,4,"100  St. Rose Ave, Saint Rose Louisiana",29.947063,-90.317306,May 15, 2019
1395560,California,Los Angeles,1248 W 47th St,0,4,"1248 W 47th St, Los Angeles California",34.000551959183674,-118.29718353061224,May 14, 2019
1394330,Missouri,Saint Louis,4047 Shreve Ave,4,1,"4047 Shreve Ave, Saint Louis Missouri",38.67709588534537,-90.24347266300552,May 13, 2019
1391971,Pennsylvania,Philadelphia,1900  N Croskey St,0,5,"1900  N Croskey St, Philadelphia Pennsylvania",39.983625,-75.171131,May 10, 2019
1392313,Missouri,Saint Louis,4000  Ashland Ave,0,6,"4000  Ashland Ave, Saint Louis Missouri",38.662636,-90.226736,May 10, 2019
1386962,New Jersey,North Bergen,2033 45th Street,1,4,"2033 45th Street, North Bergen New Jersey",40.784431265306125,-74.03441848979593,May 5, 2019
1386929,Indiana,Indianapolis,101 W Maryland St,0,4,"101 W Maryland St, Indianapolis Indiana",39.765601,-86.160105,May 4, 2019
1387245,California,Stockton,5105 Holiday Dr,1,4,"5105 Holiday Dr, Stockton California",38.00176548484848,-121.29773948484848,May 4, 2019
1386481,Texas,Dallas,5400 Cedar Springs Rd,1,3,"5400 Cedar Springs Rd, Dallas Texas",32.7964853,-96.805436,May 3, 2019
1386085,Maryland,Baltimore,1900  Ramsay St,0,5,"1900  Ramsay St, Baltimore Maryland",39.2833062,-76.64718180980961,May 3, 2019
1385642,Maryland,Baltimore,2500  E Biddle St,0,4,"2500  E Biddle St, Baltimore Maryland",39.30492815,-76.58252792422567,May 3, 2019
1384553,Massachusetts,Boston,32 Windermere Rd,1,3,"32 Windermere Rd, Boston Massachusetts",42.31442178249974,-71.06232870353652,May 1, 2019
1381857,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,"1407 Dr DB Todd Jr Blvd, Nashville Tennessee",36.17199037368962,-86.80777886520225,April 28, 2019
1382099,Alabama,Birmingham,514 19th St Ensley,0,4,"514 19th St Ensley, Birmingham Alabama",33.51308807692308,-86.89666526923078,April 28, 2019
1381979,Maryland,Baltimore,2544 Edmondson Ave,1,7,"2544 Edmondson Ave, Baltimore Maryland",39.29490475,-76.6577294,April 28, 2019
1381771,Mississippi,Jackson,700  Monterey St,1,3,"700  Monterey St, Jackson Mississippi",32.2765134,-90.2295984,April 27, 2019
1381273,California,Poway,16934 Chabad Way,1,3,"16934 Chabad Way, Poway California",33.019129,-117.053245,April 27, 2019
1377519,Pennsylvania,Philadelphia,1500  South 31st St,0,4,"1500  South 31st St, Philadelphia Pennsylvania",39.935137,-75.195835,April 21, 2019
1376873,Tennessee,Memphis,761 Chestnut Ave,0,6,"761 Chestnut Ave, Memphis Tennessee",35.1021911557802,-90.03702962771573,April 20, 2019
1376883,Kansas,Wichita,1628 S George Washington Blvd,0,4,"1628 S George Washington Blvd, Wichita Kansas",37.663970146841,-97.30050247532,April 19, 2019
1375235,Kentucky,Louisville,4000  Bells Ln,0,4,"4000  Bells Ln, Louisville Kentucky",38.22314908264546,-85.82778844677718,April 18, 2019
1373557,Maryland,Germantown,18700  Curry Powder Ln,1,3,"18700  Curry Powder Ln, Germantown Maryland",39.162116,-77.264593,April 16, 2019
1371024,California,Vallejo,100  Princeton Ave,1,3,"100  Princeton Ave, Vallejo California",38.15069,-122.251439,April 14, 2019
1371065,California,Stockton,2539 E Main St,0,4,"2539 E Main St, Stockton California",37.95489767346939,-121.25132636734692,April 14, 2019
1374920,California,Moreno Valley,23500  Alessandro Blvd,0,4,"23500  Alessandro Blvd, Moreno Valley California",33.917348,-117.252284,April 13, 2019
1370269,Illinois,Carbondale,119 N Washington St,0,4,"119 N Washington St, Carbondale Illinois",37.72759638775511,-89.21531165306122,April 12, 2019
1368597,Maryland,Baltimore,2200  Ruskin Ave,1,3,"2200  Ruskin Ave, Baltimore Maryland",39.3151669,-76.6479371304878,April 11, 2019
1369148,Arizona,Phoenix,7112 W Minnezona Ave,3,2,"7112 W Minnezona Ave, Phoenix Arizona",33.5032,-112.1053058,April 11, 2019
1367011,Missouri,Kansas City,5339 Michigan Ave,1,3,"5339 Michigan Ave, Kansas City Missouri",39.02971408163265,-94.5630452244898,April 9, 2019
1365052,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,"515 N Cherry St, Winston Salem (Winston-salem) North Carolina",36.1532058,-80.2641373,April 7, 2019
1365077,Indiana,Indianapolis,3600  Roosevelt Ave,2,2,"3600  Roosevelt Ave, Indianapolis Indiana",39.789843,-86.1314439,April 7, 2019
1365173,Delaware,Wilmington,940 N Pine St,0,6,"940 N Pine St, Wilmington Delaware",39.74248582378655,-75.54188569878677,April 7, 2019
1365100,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,"433 Flournoy Lucas Rd, Shreveport Louisiana",32.390921201189705,-93.7642496840795,April 7, 2019
1364443,Florida,Tallahassee,500  Kissimmee St,0,4,"500  Kissimmee St, Tallahassee Florida",30.422674,-84.28979,April 6, 2019
1364540,Illinois,Chicago,6300  S Seeley Ave,0,6,"6300  S Seeley Ave, Chicago Illinois",41.779177,-87.675231,April 6, 2019
1363737,Florida,Panama City,100  Allen Ave,1,3,"100  Allen Ave, Panama City Florida",30.14606295,-85.6543396,April 4, 2019
1362364,Mississippi,Hermanville,13195 MS 18,0,4,"13195 MS 18, Hermanville Mississippi",31.974832,-90.817924,April 2, 2019
1362182,Kentucky,Covington,337 E 13th St,0,5,"337 E 13th St, Covington Kentucky",39.07729873469388,-84.5026462244898,April 2, 2019
1360333,Georgia,Atlanta,3041 Landrum Dr SW,1,4,"3041 Landrum Dr SW, Atlanta Georgia",33.70872145,-84.4872344817,March 31, 2019
1359599,South Carolina,North Charleston,1900  Jacksonville Rd,0,7,"1900  Jacksonville Rd, North Charleston South Carolina",32.846181,-79.963371,March 31, 2019
1359455,Illinois,Chicago,500  N Hamlin Ave,1,4,"500  N Hamlin Ave, Chicago Illinois",41.890026,-87.721149,March 31, 2019
1357591,Maryland,Baltimore,6200  Boston St,0,4,"6200  Boston St, Baltimore Maryland",39.278098,-76.541534,March 28, 2019
1353714,California,San Francisco,1300 Fillmore St,1,5,"1300 Fillmore St, San Francisco California",37.7819302,-122.4319907998516,March 24, 2019
1354049,Arizona,Phoenix,2202 W McDowell Rd,0,7,"2202 W McDowell Rd, Phoenix Arizona",33.46619405,-112.10670592054822,March 24, 2019
1350494,Arizona,Phoenix,8526 N 27th Ave,2,4,"8526 N 27th Ave, Phoenix Arizona",33.5613975,-112.117213,March 19, 2019
1348844,Georgia,Augusta,900  Broad St,0,4,"900  Broad St, Augusta Georgia",33.4835038,-81.9906278,March 17, 2019
1347974,New Jersey,Camden,619 Ferry Ave,1,3,"619 Ferry Ave, Camden New Jersey",39.921734650000005,-75.11723325858608,March 16, 2019
1348291,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,"515 Dauphin Island Pkwy, Mobile Alabama",30.672699125,-88.086980625,March 15, 2019
1347894,Montana,Missoula,5145 Airway Blvd,1,3,"5145 Airway Blvd, Missoula Montana",46.9212779,-114.07162631808843,March 14, 2019
1344488,New Jersey,Paterson,291 12th Ave,0,4,"291 12th Ave, Paterson New Jersey",40.92052028571428,-74.15216314285715,March 11, 2019
1343330,Louisiana,Shreveport,2700  San Jacinto Ave,0,4,"2700  San Jacinto Ave, Shreveport Louisiana",32.486633,-93.793027,March 10, 2019
1343274,Colorado,Denver,15th St and Market St,1,4,"15th St and Market St, Denver Colorado",39.74340455,-104.99364640604428,March 10, 2019
1338860,California,Oakland,316 14th St,0,4,"316 14th St, Oakland California",37.8032918,-122.26794521119812,March 3, 2019
1338765,Illinois,Chicago,2900  E 79th St,0,6,"2900  E 79th St, Chicago Illinois",41.75221155,-87.55384788111007,March 3, 2019
1338790,Arkansas,Pine Bluff,723 East 25th Ave,1,4,"723 East 25th Ave, Pine Bluff Arkansas",34.204705476510064,-91.99490406711408,March 2, 2019
1337498,California,Oakland,9755 Edes Ave,1,3,"9755 Edes Ave, Oakland California",37.7363465,-122.18419511122462,February 28, 2019
1333480,Alabama,Birmingham,1100  Carnation Dr,2,2,"1100  Carnation Dr, Birmingham Alabama",33.610463,-86.69705,February 22, 2019
1331974,Maryland,Baltimore,500  Bloom St,1,4,"500  Bloom St, Baltimore Maryland",39.308274,-76.63653,February 21, 2019
1332507,Kentucky,Elizabethtown,600 N Miles St,2,2,"600 N Miles St, Elizabethtown Kentucky",37.702497,-85.857174,February 21, 2019
1332429,Texas,Houston,12800  Eastbrook Dr,2,2,"12800  Eastbrook Dr, Houston Texas",29.7921,-95.211611,February 21, 2019
1332181,Tennessee,Covington,529 N College St,0,4,"529 N College St, Covington Tennessee",35.57053263802318,-89.64834806637732,February 20, 2019
1329144,Texas,Henderson,504 S Van Buren St,2,2,"504 S Van Buren St, Henderson Texas",32.14775867591488,-94.80123919324824,February 17, 2019
1328792,Indiana,Evansville,664 E Illinois St,0,5,"664 E Illinois St, Evansville Indiana",37.97915273659588,-87.55511207052606,February 17, 2019
1329075,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,"Tulane Ave and Elk Pl, New Orleans Louisiana",29.9547806,-90.0747492,February 17, 2019
1328562,Mississippi,Clinton,1214 Foxhill Dr,5,0,"1214 Foxhill Dr, Clinton Mississippi",32.35158449983749,-90.32070767375632,February 16, 2019
1327321,Illinois,Aurora,641 Archer Ave,6,6,"641 Archer Ave, Aurora Illinois",41.75467578885646,-88.33155768609075,February 15, 2019
1323448,Virginia,Petersburg,109 Perry St,0,4,"109 Perry St, Petersburg Virginia",37.2249136,-77.4075702,February 9, 2019
1321021,New York,Brooklyn,1778 Fulton St,1,3,"1778 Fulton St, Brooklyn New York",40.6790201,-73.92839927208658,February 6, 2019
1321093,Texas,San Antonio,538 Hot Wells Blvd,2,2,"538 Hot Wells Blvd, San Antonio Texas",29.368589743589745,-98.45872261538462,February 5, 2019
1319333,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,"2341 Pennsylvania Ave SE, Washington District of Columbia",38.873655,-76.97176536726741,February 4, 2019
1319325,Louisiana,Baton Rouge,4000  Topeka St,0,4,"4000  Topeka St, Baton Rouge Louisiana",30.485756,-91.161039,February 4, 2019
1318391,Illinois,Chicago,938 E 75th St,2,5,"938 E 75th St, Chicago Illinois",41.7588587,-87.60135651427973,February 3, 2019
1318187,California,San Diego,6800  Springfield St,0,4,"6800  Springfield St, San Diego California",32.728102574201074,-117.05255378116574,February 1, 2019
1314289,Texas,Houston,7815 Harding St,2,5,"7815 Harding St, Houston Texas",29.709265666666663,-95.28200703030303,January 28, 2019
1314253,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,"Avenue O and Warrior Rd, Birmingham Alabama",33.493207,-86.887492,January 27, 2019
1312284,Louisiana,Gonzales,42350 Church Point Rd,5,0,"42350 Church Point Rd, Gonzales Louisiana",30.240077,-90.9117197,January 26, 2019
1312463,Indiana,Indianapolis,2957 N Sherman Dr,0,5,"2957 N Sherman Dr, Indianapolis Indiana",39.809869181818186,-86.10245087878788,January 26, 2019
1313291,New Jersey,Newark,612 Bergen St,1,3,"612 Bergen St, Newark New Jersey",40.723154,-74.199366,January 26, 2019
1310775,Pennsylvania,State College,1450 S Atherton St,4,1,"1450 S Atherton St, State College Pennsylvania",40.7841103,-77.83927003044751,January 24, 2019
1310397,Georgia,Rockmart,319 Williamson St,4,1,"319 Williamson St, Rockmart Georgia",33.9989894,-85.0592112,January 24, 2019
1309114,Florida,Sebring,1901 US 27 S,5,0,"1901 US 27 S, Sebring Florida",27.4744766,-81.4705353,January 23, 2019
1306920,Florida,Miami,26133 SW 139th Ave,0,4,"26133 SW 139th Ave, Miami Florida",25.52410962,-80.41663603,January 20, 2019
1305563,Pennsylvania,Lebanon,1140 Church St,0,4,"1140 Church St, Lebanon Pennsylvania",40.34363326470588,-76.43149617647059,January 19, 2019
1305679,South Carolina,Gaffney,1435 Wilcox Ave,1,4,"1435 Wilcox Ave, Gaffney South Carolina",35.0999315,-81.6485701,January 19, 2019
1305516,Illinois,Chicago,4400  W Madison St,0,4,"4400  W Madison St, Chicago Illinois",41.8810143,-87.73579477526249,January 19, 2019
1305538,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,"11445 Brian Lakes Drive, Jacksonville Florida",30.26923336912752,-81.85716811409395,January 19, 2019
1305294,Texas,Houston,7041 Sherman St,3,2,"7041 Sherman St, Houston Texas",29.73744773469388,-95.3004930612245,January 19, 2019
1303486,Kentucky,Owensboro,940 Audubon Ave,3,1,"940 Audubon Ave, Owensboro Kentucky",37.76559798564758,-87.12733799076985,January 17, 2019
1301778,Arkansas,Little Rock,5420 Baseline Rd,1,4,"5420 Baseline Rd, Little Rock Arkansas",34.668979,-92.338487,January 15, 2019
1299680,Arizona,Phoenix,2445 E Van Buren St,1,5,"2445 E Van Buren St, Phoenix Arizona",33.45126563636364,-112.0286641818182,January 13, 2019
1295294,New Mexico,Roswell,1300  W College Blvd,0,4,"1300  W College Blvd, Roswell New Mexico",33.40857048965517,-104.54021768965517,January 6, 2019
1293054,California,Torrance,22501 Hawthorne Blvd,3,4,"22501 Hawthorne Blvd, Torrance California",33.8240713,-118.35243636862069,January 4, 2019
1291779,Arkansas,Jonesboro,3516 Galaxy St,1,3,"3516 Galaxy St, Jonesboro Arkansas",35.822098204081634,-90.65854204081631,January 2, 2019
1289618,Florida,Tallahassee,2020 W Pensacola St,0,5,"2020 W Pensacola St, Tallahassee Florida",30.4420076,-84.3209528,January 1, 2019
1891461,Indiana,Indianapolis,8215 Center Run Road,1,3,"8215 Center Run Road, Indianapolis Indiana",39.9114061,-86.0579872,December 31, 2020
1890946,Oregon,Happy Valley,9200  SE Idleman Rd,0,4,"9200  SE Idleman Rd, Happy Valley Oregon",45.4468814,-122.5455682,December 31, 2020
1886974,Illinois,Rockford,4007 E State St,3,3,"4007 E State St, Rockford Illinois",42.26478065,-89.03591104308833,December 26, 2020
1886141,Florida,Lakeland,1500  Amos Ave,1,4,"1500  Amos Ave, Lakeland Florida",28.064394,-81.96728,December 24, 2020
1882214,Connecticut,Bridgeport,456 Connecticut Ave,2,2,"456 Connecticut Ave, Bridgeport Connecticut",41.1790316,-73.1685631,December 20, 2020
1881213,Illinois,Chicago,8936 S Cottage Grove Ave,0,6,"8936 S Cottage Grove Ave, Chicago Illinois",41.73187625,-87.6051181851272,December 19, 2020
1877043,California,San Bernardino,900  N Sierra Way,1,3,"900  N Sierra Way, San Bernardino California",34.115939,-117.285271,December 12, 2020
1876231,New York,Copiague,2336 Great Neck Rd,2,2,"2336 Great Neck Rd, Copiague New York",40.68517279591837,-73.4013027755102,December 12, 2020
1876039,New York,Brooklyn,574 Warren St,0,4,"574 Warren St, Brooklyn New York",40.6815732,-73.9822647,December 12, 2020
1877628,Georgia,Tifton,700  17 1/2 St,0,4,"700  17 1/2 St, Tifton Georgia",31.442481,-83.523826,December 10, 2020
1877122,Mississippi,Jackson,1805 Hospital Dr,0,5,"1805 Hospital Dr, Jackson Mississippi",32.28600085856195,-90.25381152770268,December 10, 2020
1873798,Louisiana,Lacombe,28399 Palmer Dr,2,3,"28399 Palmer Dr, Lacombe Louisiana",30.297749,-89.936108,December 8, 2020
1870827,Texas,Venus,6100 N FM 157,0,6,"6100 N FM 157, Venus Texas",32.457022,-97.118458,December 6, 2020
1871627,California,Hayward,25000  Eldridge Ave,1,3,"25000  Eldridge Ave, Hayward California",37.6400767,-122.0896277,December 5, 2020
1869748,Illinois,Chicago,4400  W Adams St,0,4,"4400  W Adams St, Chicago Illinois",41.87835895,-87.73628820535262,December 4, 2020
1866100,Alaska,Palmer,335 N Valley Way,4,0,"335 N Valley Way, Palmer Alaska",61.60936946472229,-149.1085195271135,November 30, 2020
1864683,Mississippi,Grenada,Highway 8 East,0,11,"Highway 8 East, Grenada Mississippi",33.7810718,-89.763332,November 29, 2020
1865110,Tennessee,Memphis,3492 W Metropolitan Cir,2,3,"3492 W Metropolitan Cir, Memphis Tennessee",35.05331714141414,-89.94050187878788,November 29, 2020
1863726,South Carolina,Aiken,1695 Richland Ave E,1,10,"1695 Richland Ave E, Aiken South Carolina",33.55508294779116,-81.70199562048192,November 28, 2020
1864177,Louisiana,New Orleans,7001 Lawrence Rd,0,4,"7001 Lawrence Rd, New Orleans Louisiana",30.02929202020202,-89.99792624242424,November 28, 2020
1862947,Georgia,Macon,425 Cherry St,1,5,"425 Cherry St, Macon Georgia",32.8350135,-83.6262445,November 27, 2020
1863099,Ohio,Toledo,3257 Stickney Ave,0,6,"3257 Stickney Ave, Toledo Ohio",41.6827107,-83.52712725,November 27, 2020
1858455,Illinois,Chicago,700  E 101st St,1,3,"700  E 101st St, Chicago Illinois",41.71107365,-87.60532948997053,November 22, 2020
1859390,New York,Brooklyn,15 Albany Ave,1,6,"15 Albany Ave, Brooklyn New York",40.6802905,-73.93807015832444,November 22, 2020
1859186,Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3,"9232 Chef Menteur Hwy, New Orleans Louisiana",30.0157379,-89.97793159874563,November 22, 2020
1858965,Nebraska,Bellevue,1307 Cornhusker Rd,2,2,"1307 Cornhusker Rd, Bellevue Nebraska",41.15822676463454,-95.932753293723,November 21, 2020
1857040,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8,"2500 N Mayfair Rd, Milwaukee (Wauwatosa) Wisconsin",43.0351663,-88.0469057,November 20, 2020
1856417,Florida,Haines City,422 N 15th St,1,3,"422 N 15th St, Haines City Florida",28.113707154098723,-81.61965974793983,November 19, 2020
1855276,Texas,Houston,11614 Manor Park Dr,3,2,"11614 Manor Park Dr, Houston Texas",29.74820632249355,-95.58289164637128,November 18, 2020
1856338,South Carolina,Florence,500  Gaillard St,0,4,"500  Gaillard St, Florence South Carolina",34.190412,-79.757099,November 18, 2020
1854207,Tennessee,Jackson,Honey Bear Cove,0,4,"Honey Bear Cove, Jackson Tennessee",35.6542059,-88.8659825,November 17, 2020
1854149,Florida,Miami,200  S Biscayne River Dr,0,4,"200  S Biscayne River Dr, Miami Florida",25.913662700000003,-80.20393278844838,November 16, 2020
1853615,Illinois,Chicago,700  S Pulaski Rd,0,4,"700  S Pulaski Rd, Chicago Illinois",41.8724183,-87.72571934999999,November 16, 2020
1854076,Illinois,Chicago,2700  S State St,0,4,"2700  S State St, Chicago Illinois",41.8241182,-87.6264245,November 16, 2020
1852831,Louisiana,Shreveport,300  Douglas St,0,5,"300  Douglas St, Shreveport Louisiana",32.510891,-93.754692,November 15, 2020
1852604,South Carolina,Sumter,1008 Marilyn Ave,3,1,"1008 Marilyn Ave, Sumter South Carolina",33.947538,-80.346871,November 14, 2020
1852853,Missouri,Fulton,1915 N Bluff St,0,4,"1915 N Bluff St, Fulton Missouri",38.8666874960214,-91.94392001840868,November 14, 2020
1852161,Ohio,Cincinnati,400  Kings Run Dr,0,4,"400  Kings Run Dr, Cincinnati Ohio",39.179708,-84.515756,November 14, 2020
1850981,Florida,Tampa,1200  E Palifox St,2,4,"1200  E Palifox St, Tampa Florida",27.98741,-82.446911,November 12, 2020
1850693,North Carolina,Gastonia,1225 Union Rd,0,6,"1225 Union Rd, Gastonia North Carolina",35.24796863265306,-81.17437318367347,November 12, 2020
1847840,Texas,Fort Worth,5310 E Rosedale St,0,4,"5310 E Rosedale St, Fort Worth Texas",32.7294397,-97.2246089,November 9, 2020
1846712,Virginia,Virginia Beach,3700  Whitney Ct,0,4,"3700  Whitney Ct, Virginia Beach Virginia",36.797646,-76.105616,November 8, 2020
1846764,Kansas,Ogden,225 Riley Ave,0,4,"225 Riley Ave, Ogden Kansas",39.1164763,-96.7099404,November 7, 2020
1845690,South Carolina,Rock Hill,241 Albright Rd,1,3,"241 Albright Rd, Rock Hill South Carolina",34.91290869387755,-81.00946263265307,November 7, 2020
1845477,Louisiana,New Orleans,8622 Belfast St,2,2,"8622 Belfast St, New Orleans Louisiana",29.961879,-90.1228922,November 6, 2020
1844573,Ohio,Toledo,2125 Parkwood Ave,3,2,"2125 Parkwood Ave, Toledo Ohio",41.662610040816325,-83.55723195918368,November 5, 2020
1843360,Missouri,Jefferson City,1299 Lafayette St,0,4,"1299 Lafayette St, Jefferson City Missouri",38.561373,-92.17623,November 4, 2020
1842362,Nevada,Henderson,1445 Stonelake Cove Ave,4,1,"1445 Stonelake Cove Ave, Henderson Nevada",36.036878,-115.0491305,November 3, 2020
1842421,Ohio,Mansfield,136 Sturges Ave,0,5,"136 Sturges Ave, Mansfield Ohio",40.75505649204708,-82.52353369865747,November 2, 2020
1840265,Indiana,Evansville,664 E Illinois St,0,4,"664 E Illinois St, Evansville Indiana",37.97915273659588,-87.55511207052606,November 1, 2020
1840364,Oklahoma,Oklahoma City,10601 S Western Ave,1,3,"10601 S Western Ave, Oklahoma City Oklahoma",35.35929969696969,-97.529900489899,November 1, 2020
1840600,Arizona,Tucson,2500  E Aerospace Parkway,2,2,"2500  E Aerospace Parkway, Tucson Arizona",32.0834341,-110.9448075,November 1, 2020
1840310,New Jersey,Atlantic City,2721 Arctic Ave,1,4,"2721 Arctic Ave, Atlantic City New Jersey",39.356735,-74.446434,November 1, 2020
1839628,California,Sacramento,2800  Normington Dr,0,4,"2800  Normington Dr, Sacramento California",38.615656,-121.480179,October 31, 2020
1839462,California,Anaheim,1210 S State College Blvd,0,4,"1210 S State College Blvd, Anaheim California",33.8049331,-117.8892983,October 31, 2020
1840544,Nevada,North Las Vegas,3700  Iverson Ln,0,4,"3700  Iverson Ln, North Las Vegas Nevada",36.227211,-115.171358,October 31, 2020
1840041,Maryland,College Park,7700 Baltimore Ave,0,7,"7700 Baltimore Ave, College Park Maryland",38.9990301,-76.9314133,October 31, 2020
1839112,Maryland,Waldorf,2177 Crain Hwy,1,3,"2177 Crain Hwy, Waldorf Maryland",38.65161456800392,-76.88198554132691,October 30, 2020
1839065,Illinois,Chicago,11613 S Vincennes Ave,1,3,"11613 S Vincennes Ave, Chicago Illinois",41.6979977,-87.6592612,October 30, 2020
1838368,Florida,Winter Garden,Center St and 11th St,0,4,"Center St and 11th St, Winter Garden Florida",28.56675262774404,-81.575101197571,October 29, 2020
1837146,Virginia,Roanoke,1400  Rorer Ave SW,0,4,"1400  Rorer Ave SW, Roanoke Virginia",37.273674,-79.96475,October 28, 2020
1837429,New Jersey,Newark,381 S 6th St,1,3,"381 S 6th St, Newark New Jersey",40.7345143046875,-74.1988283671875,October 28, 2020
1834216,Texas,Fort Worth,1900  Carver Ave,2,3,"1900  Carver Ave, Fort Worth Texas",32.77281265,-97.32193390557693,October 25, 2020
1835030,Texas,San Antonio,2800  W Hutchins Pl,1,3,"2800  W Hutchins Pl, San Antonio Texas",29.34552595785157,-98.55036692551816,October 25, 2020
1834280,North Carolina,Raleigh,1731 Trawick Rd,1,3,"1731 Trawick Rd, Raleigh North Carolina",35.79893447133144,-78.57785881541996,October 25, 2020
1832977,Louisiana,Rayne,I-10,0,5,"I-10, Rayne Louisiana",30.2524537,-92.2700489,October 22, 2020
1831091,Maryland,Baltimore,500  W Franklin St,0,4,"500  W Franklin St, Baltimore Maryland",39.2949659,-76.6227837,October 22, 2020
1830822,Mississippi,Canton,1427 W Peace St,2,2,"1427 W Peace St, Canton Mississippi",32.6097419,-90.0571763,October 21, 2020
1830092,Texas,Houston,2117 Chenevert St,3,1,"2117 Chenevert St, Houston Texas",29.7437676,-95.3646646,October 20, 2020
1829132,Ohio,Mansfield,136 Sturges Ave,0,5,"136 Sturges Ave, Mansfield Ohio",40.75505649204708,-82.52353369865747,October 19, 2020
